interf_type,anchor_Q1,anchor_Q3,anchor_accession,anchor_name,interf_accession,interf_name,source_area,source_rt,interf_area,interf_rt,transition_similarity,transition_ratio
fragment,137,93,HMDB0002466,3-Hydroxybenzoic acid,HMDB0003072,Quinic acid,666028.289160298,5.495,4052.23074247627,5.5265,0.955335962124195,0.006084172
fragment,136,92,HMDB0001392,p-Aminobenzoic acid,HMDB0000195,Inosine,1724525.21564474,5.244,2023.70604677421,5.244,0.955126722520844,0.001173486
fragment,144.1,102,HMDB0003681,4-Acetamidobutanoic acid,HMDB0000715,Kynurenic acid,4450706.63707772,4.586,8682.85800453564,4.5845,0.954838686765235,0.001950894
isotope,153,109,HMDB0029666,"2,4-Dihydroxybenzoic acid",HMDB0304941,3-Amino-4-hydroxybenzoic acid,31368.3267563682,5.026,15335.048248387,5.055,0.954787037775054,0.4888705
isotope,283.1,151,HMDB0000299,Xanthosine,HMDB0000133,Guanosine,550651.30622258,5.529,61932.9780218316,5.495,0.954390818290091,0.1124722
fragment,133,115,HMDB0000156,Malic acid,HMDB0000127,D-Glucuronic acid,70230.8810084401,5.5895,4427.51035494791,5.5895,0.954326500138852,0.06304222
fragment,101,57,HMDB0000005,2-Ketobutyric acid,HMDB0000193,Isocitric acid,84549.5845071004,5.621,5538.41424756569,5.621,0.954154923712351,0.06550493
fragment,115,71,HMDB0000134,Fumaric acid,HMDB0002545,Galacturonic acid,65720.1751858863,5.684,9754.33677922139,5.684,0.954126983994605,0.1484223
fragment,166.1,108,HMDB0001545,Pyridoxal,HMDB0000239,Pyridoxine,1561049.23919943,4.649,128757.633235122,4.678,0.954067242776197,0.08248147
fragment,130.1,56,HMDB0000716,L-Pipecolic acid,HMDB0000670,Homo-L-arginine,904488.360876907,9.989,4569.64528261889,9.989,0.953982192821825,0.005052188
fragment,137,93,HMDB0002466,3-Hydroxybenzoic acid,HMDB0000130,Homogentisic acid,1219898.56072574,4.05,12706.3560722987,3.862,0.953959565891461,0.01041591
isobar,145,101,HMDB0000208,Oxoglutaric acid,HMDB0000641,L-Glutamine,171028.170584201,6.031,11922.9017731996,5.998,0.953675605785602,0.06971309
isobar,124,80,HMDB0000251,Taurine,HMDB0011747,Ciliatine,92219.7041841733,6.2175,3380.48832860595,6.2175,0.953494739491476,0.0366569
isomer,152,108,HMDB0001476,3-Hydroxyanthranilic acid,HMDB0304941,3-Amino-4-hydroxybenzoic acid,31368.3267563682,5.026,281679.945583135,5.055,0.953359474774024,8.979757
fragment,118.1,91,HMDB0000738,Indole,HMDB0000259,Serotonin,582057.221576236,7.162,1776.47152108812,7.099,0.952192685978641,0.003052056
fragment,145.1,101,HMDB0000422,2-Methylglutaric acid,HMDB0028685,Alanylglutamine,422394.764574049,5.621,2294.1921626496,5.621,0.952179152394493,0.005431393
fragment,132.1,117,HMDB0000466,3-Methylindole,HMDB0001238,N-Acetylserotonin,1011661.49289375,3.799,68682.3371847761,3.832,0.951191743782511,0.06789063
isotope,190.1,130,HMDB0002302,Indole-3-propionic acid,HMDB0000670,Homo-L-arginine,904488.360876907,9.989,4474.57428655496,9.989,0.950400391940907,0.004947078
fragment,151,108,HMDB0000292,Xanthine,HMDB0000133,Guanosine,550651.30622258,5.529,1346.49242433482,5.4635,0.950228698799552,0.002445272
isotope,139.1,121,HMDB0000301,Urocanic acid,HMDB0001065,2-Hydroxyphenethylamine,78542.8481197118,5.528,9880.53022507446,5.528,0.949831249936093,0.125798
fragment,147,103,HMDB0000567,Cinnamic acid,HMDB0000159,L-Phenylalanine,137303.900531925,5.34,9294.71956755832,5.307,0.949662693755677,0.00270778
isomer,173,85,HMDB0000958,trans-Aconitic acid,HMDB0001264,Dehydroascorbic acid,15154.6183535972,4.8985,694.595964521619,4.8985,0.949588793650556,0.04583395
fragment,139,79,HMDB0004110,Phosphonoacetate,HMDB0000263,Phosphoenolpyruvic acid,139613.785518211,5.558,15717.5161872741,5.5895,0.949301043186646,0.1125785
fragment,143.1,125,HMDB0000482,Caprylic acid,HMDB0001264,Dehydroascorbic acid,15154.6183535972,4.8985,16941.7932199197,4.93,0.949178406615768,1.117929
fragment,121,93,HMDB0001870,Benzoic acid,HMDB0000873,4-Methylcatechol,88819.055340589,2.9505,39010.0934863666,2.982,0.948804425062077,0.4392086
isomer,148.1,84,HMDB0000148,L-Glutamic acid,HMDB0003011,O-Acetylserine,33209.8157788229,5.4975,3053.75708847455,5.529,0.948560992083188,0.09195345
isobar,145.1,101,HMDB0000422,2-Methylglutaric acid,HMDB0000641,L-Glutamine,171028.170584201,6.031,13359.3824180516,5.998,0.948479252837188,0.07811218
fragment,173.1,131,HMDB0003357,N2-Acetylornithine,HMDB0004620,N-a-Acetyl-L-arginine,2650021.02003282,5.968,129742.977923099,5.998,0.948396994132155,0.04895923
fragment,166.1,108,HMDB0001545,Pyridoxal,HMDB0000239,Pyridoxine,1503204.86898097,4.649,99264.3347051076,4.678,0.948118682576116,0.06603513
isobar,145.1,101,HMDB0000752,Methylglutaric acid,HMDB0000641,L-Glutamine,171028.170584201,6.031,13173.7319940964,5.998,0.947929125438305,0.07702668
fragment,121,93,HMDB0001870,Benzoic acid,HMDB0000130,Homogentisic acid,1219898.56072574,4.05,147285.872057483,3.862,0.947079232689381,0.1207362
isotope,131.1,85,HMDB0000746,Hydroxyisocaproic acid,HMDB0000687,L-Leucine,369858.563723579,5.34,379.99205429949,5.37,0.946915034212833,0.001027398
isotope,176.1,70,HMDB0000904,Citrulline,HMDB0003357,N2-Acetylornithine,366103.130077051,5.998,12970.5140884362,6.031,0.946824626656923,0.03542858
isotope,190.1,127,HMDB0000679,Homocitrulline,HMDB0000670,Homo-L-arginine,821986.574803976,9.989,6670.7975617004,9.989,0.946522163989413,0.008115458
fragment,143.1,97,HMDB0001988,4-Hydroxycyclohexylcarboxylic acid,HMDB0000446,N-alpha-Acetyl-L-lysine,1313075.08561955,6.031,11746.9068349874,6.0295,0.945883578353161,0.008946104
fragment,115,71,HMDB0000720,Levulinic acid,HMDB0000191,L-Aspartic acid,85183.2215895219,5.621,6374.65243242528,5.558,0.945813689340865,0.0748346
fragment,76.1,58,HMDB0000925,Trimethylamine N-oxide,HMDB0004231,Panthenol,2391858.44066723,4.335,15046.1117467999,4.335,0.945283111737285,0.006290553
isotope,190.1,130,HMDB0029738,Indole-3-methyl acetate,HMDB0000670,Homo-L-arginine,904488.360876907,9.989,4291.75308124138,9.9575,0.945007300132536,0.004744951
fragment,138.1,121,HMDB0000306,Tyramine,HMDB0000158,L-Tyrosine,737520.994815506,5.529,2029.30762246327,5.529,0.944866777765026,0.002751525
fragment,130.1,56,HMDB0000716,L-Pipecolic acid,HMDB0000641,L-Glutamine,171028.170584201,6.031,25757.1417997035,6.031,0.944833023140986,0.1506018
isobar,177.1,159,HMDB0002043,5-Phenylvaleric acid,HMDB0000150,Gluconolactone,48217.1236525447,4.9615,6851.69514224076,4.93,0.944769339486794,0.1421009
fragment,157,113,HMDB0000528,"4,5-Dihydroorotic acid",HMDB0031193,"1,2,3-Propanetricarboxylic acid",212885.306681811,5.558,127229.160797017,5.558,0.944503605894733,0.5976418
fragment,173.1,131,HMDB0003357,N2-Acetylornithine,HMDB0004620,N-a-Acetyl-L-arginine,2113734.42126081,5.968,108808.661258202,5.998,0.944468036146893,0.05147698
fragment,141,97,HMDB0002432,Sumiki's acid,HMDB0000857,Pimelic acid,86344.3435378264,5.401,9427.88471113321,5.432,0.944038498314058,0.1091894
isotope,190.1,130,HMDB0029738,Indole-3-methyl acetate,HMDB0000670,Homo-L-arginine,821986.574803976,9.989,4477.56042019612,9.989,0.944019943716378,0.005447243
isobar,115,71,HMDB0000176,Maleic acid,HMDB0000019,alpha-Ketoisovaleric acid,7679.72688467649,3.296,4898.05986681569,3.3275,0.943450437001626,0.6377909
isobar,175.1,70,HMDB0000517,L-Arginine,HMDB0003357,N2-Acetylornithine,366103.130077051,5.998,287418.917010186,6.031,0.943153662261392,0.7850764
fragment,166.1,120,HMDB0000159,L-Phenylalanine,HMDB0000512,N-Acetyl-L-phenylalanine,870878.479697915,4.461,970777.986021329,4.492,0.942996348000008,1.114711
fragment,115,71,HMDB0000720,Levulinic acid,HMDB0000127,D-Glucuronic acid,70230.8810084401,5.5895,4835.73626566167,5.558,0.942413259983227,0.06885484
fragment,114,70,HMDB0254310,MALEAMIC ACID,HMDB0000168,L-Asparagine,34063.3657700646,6.031,14781.3512699942,6.061,0.941659553910977,0.4339369
fragment,348.1,136,HMDB0000045,Adenosine monophosphate,HMDB0001487,"NADH",2065408.08946392,5.466,145654.071658053,5.497,0.94133261084111,0.07052072
fragment,122.1,105,HMDB0012275,Phenylethylamine,HMDB0000235,Thiamine,8439560.19530544,11.371,19334.2826782848,11.434,0.941198236626662,0.002290911
isomer,154,80,HMDB0304941,3-Amino-4-hydroxybenzoic acid,HMDB0001476,3-Hydroxyanthranilic acid,291983.556769101,4.616,53091.3806801639,4.6175,0.9409750828998,0.18183
isotope,176.1,130,HMDB0000197,Indoleacetic acid,HMDB0000517,L-Arginine,1151213.38982953,9.612,1570.07610689617,9.6435,0.94050137158368,0.001363845
fragment,112.1,95,HMDB0000630,Cytosine,HMDB0000089,Cytidine,529776.296801198,5.403,747226.10414372,5.403,0.940444992009778,1.410456
fragment,135,91,HMDB0002340,2-Methylbenzoic acid,HMDB0000609,DL-Dopa,178570.974141822,5.905,604.963359982092,5.872,0.940224646413398,0.003387803
fragment,135,91,HMDB0002340,2-Methylbenzoic acid,HMDB0000423,"3,4-Dihydroxyhydrocinnamic acid",98846.5151504517,4.804,2413.92697650591,4.8355,0.939180606401465,0.02442096
fragment,115,71,HMDB0000176,Maleic acid,HMDB0000191,L-Aspartic acid,85183.2215895219,5.621,6992.02563124947,5.621,0.938579181113414,0.08208219
fragment,137,93,HMDB0002466,3-Hydroxybenzoic acid,HMDB0000177,L-Histidine,1145738.50969701,6.157,44156.3831918601,6.1545,0.938465718062841,0.03853967
fragment,124,80,HMDB0060665,Isonicotinic acid,HMDB0003269,Nicotinuric acid,3692421.45347001,5.089,3699.02113040227,5.026,0.938421956959618,0.001001787
isotope,190.1,130,HMDB0002302,Indole-3-propionic acid,HMDB0000670,Homo-L-arginine,821986.574803976,9.989,5080.76659434652,10.0205,0.938110273895102,0.006181082
fragment,151,107,HMDB0004815,4-Hydroxy-3-methylbenzoic acid,HMDB0000239,Pyridoxine,1561049.23919943,4.649,1812.66011745841,4.678,0.937023401243687,0.001161181
fragment,102.1,56,HMDB0036458,1-Aminocyclopropanecarboxylic acid,HMDB0000962,Lipoamide,123007.73627543,3.016,2332.56855331253,3.016,0.936293355221083,0.01896278
fragment,127.1,81,HMDB0002024,Imidazoleacetic acid,HMDB0012209,Diethylphosphate,1441355.20497015,4.553,112858.791405865,4.586,0.936047452651981,0.07830047
isobar,126.1,109,HMDB0002894,5-Methylcytosine,HMDB0011747,Ciliatine,92219.7041841733,6.2175,18556.6099582427,6.22,0.935917581837924,0.2012217
fragment,145.1,101,HMDB0000752,Methylglutaric acid,HMDB0006029,N-Acetylglutamine,193676.295311008,5.277,7181.37367118154,5.307,0.935390337571734,0.03707926
fragment,139,79,HMDB0004110,Phosphonoacetate,HMDB0001058,"Fructose 1,6-bisphosphate",8169.94745679738,5.746,4069.07483468792,5.746,0.935070470711021,0.498054
fragment,117.1,59,HMDB0000754,3-Hydroxyisovaleric acid,HMDB0003466,L-Gulonolactone,85291.3753255734,5.0865,2116.10955157417,5.118,0.934893999134515,0.02481036
isotope,190,144,HMDB0000715,Kynurenic acid,HMDB0000759,Glycylleucine,375608.065412235,5.34,727.655179662803,5.34,0.934718353356934,0.001937273
fragment,123,65,HMDB0000873,4-Methylcatechol,HMDB0000130,Homogentisic acid,1219898.56072574,4.05,7810.84006297369,3.9245,0.934570351299543,0.00640286
isobar,173.1,58,HMDB0006028,N-Acetylasparagine,HMDB0000517,L-Arginine,1000284.16565118,9.6435,1296.88230276655,9.642,0.934452200690675,0.001296514
fragment,114.1,44,HMDB0000562,Creatinine,HMDB0000766,N-Acetyl-L-alanine,139061.912918746,5.055,1298.67280635032,5.026,0.933839810234698,0.00933881
fragment,166.1,120,HMDB0000159,L-Phenylalanine,HMDB0000866,N-Acetyl-L-tyrosine,650077.565129627,4.741,6647.82055835462,4.712,0.932944895193221,0.0102262
fragment,129,85,HMDB0000634,Citraconic acid,HMDB0001264,Dehydroascorbic acid,15154.6183535972,4.8985,2416.98994086436,4.8985,0.9328225251334,0.1594887
fragment,137,93,HMDB0001895,Salicylic acid,HMDB0000291,Vanillylmandelic acid,400819.421215885,4.616,34877.5420873216,4.678,0.932562318456452,0.0870156
fragment,144.1,102,HMDB0003681,4-Acetamidobutanoic acid,HMDB0001138,N-Acetyl-L-glutamic acid,124459.515815366,5.466,83655.7536910881,5.495,0.931827240683684,0.6721523
isobar,131.1,85,HMDB0001624,2-Hydroxycaproic acid,HMDB0000214,Ornithine,54944.4901919436,8.733,839.784554091582,8.7305,0.931648265311049,0.01528424
fragment,115,71,HMDB0000134,Fumaric acid,HMDB0000191,L-Aspartic acid,85183.2215895219,5.621,8968.75311999983,5.621,0.931355379191998,0.1052878
fragment,137.1,80,HMDB0003152,N-Methylnicotinamide,HMDB0001476,3-Hydroxyanthranilic acid,291983.556769101,4.616,16700.6479207057,4.6175,0.931253311516298,0.05719722
fragment,147.1,84,HMDB0000182,L-Lysine,HMDB0006344,Phenylacetylglutamine,1756627.49770013,4.678,161227.164914316,4.712,0.931212930587628,0.09178222
isomer,173,85,HMDB0000072,cis-Aconitic acid,HMDB0001264,Dehydroascorbic acid,10354.1791980583,4.8985,470.554104109036,4.867,0.930143939223076,0.04544581
fragment,132.1,117,HMDB0000466,3-Methylindole,HMDB0000929,L-Tryptophan,378708.605685183,5.277,51573.2235216667,5.34,0.929962438314965,0.1361818
fragment,144.1,84,HMDB0004827,Proline betaine,HMDB0001138,N-Acetyl-L-glutamic acid,124459.515815366,5.466,7805.94761171368,5.4345,0.929836860202492,0.06271877
isotope,137,93,HMDB0001895,Salicylic acid,HMDB0015687,Salicylamide,2061112.43356752,2.9845,12532.583463534,2.982,0.929567606406227,0.006080495
fragment,74.1,57,HMDB0001522,Methylguanidine,HMDB0000167,L-Threonine,17314.8821033733,5.9365,22360.4777476691,5.968,0.929199383662522,1.291402
fragment,143.1,125,HMDB0000482,Caprylic acid,HMDB0006029,N-Acetylglutamine,193676.295311008,5.277,8565.78449396569,5.307,0.92864677559213,0.04422733
isobar,140,122,HMDB0002658,6-Hydroxynicotinic acid,HMDB0253211,Tramiprosate,867676.1854788,5.7775,8409.28736621491,5.78,0.928153721035934,0.009691735
fragment,137,93,HMDB0001895,Salicylic acid,HMDB0000177,L-Histidine,1145738.50969701,6.157,8712.9022487351,6.1545,0.927935782563918,0.007604617
fragment,102.1,56,HMDB0036458,1-Aminocyclopropanecarboxylic acid,HMDB0001015,N-Formyl-L-methionine,265126.630270145,4.678,769.732696162547,4.649,0.927610585717404,0.002903264
fragment,101,57,HMDB0000060,Acetoacetic acid,HMDB0000193,Isocitric acid,84549.5845071004,5.621,5627.80531124842,5.621,0.927077879297981,0.06656219
fragment,128,82,HMDB0000267,Pyroglutamic acid,HMDB0000641,L-Glutamine,171028.170584201,6.031,223.512886795935,5.998,0.926594895363989,0.001306878
fragment,190.1,130,HMDB0029738,Indole-3-methyl acetate,HMDB0001238,N-Acetylserotonin,1011661.49289375,3.799,3288.06879256481,3.832,0.926336844324514,0.003250167
fragment,137,93,HMDB0002466,3-Hydroxybenzoic acid,HMDB0000423,"3,4-Dihydroxyhydrocinnamic acid",98846.5151504517,4.804,4859.54324013185,4.804,0.926270591971576,0.04916251
fragment,147.1,84,HMDB0000641,L-Glutamine,HMDB0006344,Phenylacetylglutamine,1756627.49770013,4.678,159051.946527859,4.712,0.926241434687947,0.09054392
isotope,135,92,HMDB0000157,Hypoxanthine,HMDB0000034,Adenine,1747346.11003059,4.963,2264.9809527917,4.993,0.926167640849728,0.001296241
isotope,163,119,HMDB0002035,4-Hydroxycinnamic acid,HMDB0000473,6-Dimethylaminopurine,4329547.52287053,4.272,7057.20439164971,4.2075,0.92596192776451,0.00163001
isotope,137,93,HMDB0000500,4-Hydroxybenzoic acid,HMDB0015687,Salicylamide,2061112.43356752,2.9845,10987.2817735807,2.9505,0.925711157639651,0.005330753
fragment,137.1,94,HMDB0000699,1-Methylnicotinamide,HMDB0000473,6-Dimethylaminopurine,4329547.52287053,4.272,4804.59828334719,4.209,0.925497323774117,0.001109723
fragment,173.1,58,HMDB0006028,N-Acetylasparagine,HMDB0004620,N-a-Acetyl-L-arginine,2113734.42126081,5.968,4934.56560755701,5.998,0.925299605648393,0.002334525
isobar,127.1,110,HMDB0000262,Thymine,HMDB0003192,5-Aminoimidazole-4-carboxamide,26116.3458858076,4.93,150045.548280304,4.963,0.92370487014133,5.745273
fragment,138.1,121,HMDB0015687,Salicylamide,HMDB0000158,L-Tyrosine,737520.994815506,5.529,3098.84333561049,5.529,0.923685909701778,0.004201702
isobar,173.1,58,HMDB0006028,N-Acetylasparagine,HMDB0000517,L-Arginine,1151213.38982953,9.612,1405.16267686069,9.642,0.923442650134319,0.001220593
isobar,130.1,88,HMDB0000766,N-Acetyl-L-alanine,HMDB0000064,Creatine,1617930.71807674,5.968,14662.2914152046,5.998,0.922916425984659,0.009062373
fragment,173.1,58,HMDB0006028,N-Acetylasparagine,HMDB0004620,N-a-Acetyl-L-arginine,2650021.02003282,5.968,6938.12635446663,5.998,0.922899784259976,0.00261814
isomer,101,57,HMDB0000005,2-Ketobutyric acid,HMDB0000060,Acetoacetic acid,1477.41028414176,4.553,1562.91786977115,4.553,0.922876977448919,1.057877
fragment,137,93,HMDB0000500,4-Hydroxybenzoic acid,HMDB0000130,Homogentisic acid,1219898.56072574,4.05,4600.82481436562,3.862,0.922695566819282,0.003771481
fragment,151,107,HMDB0000669,ortho-Hydroxyphenylacetic acid,HMDB0000194,Anserine,2809526.75377717,6.282,3071.80503678226,6.312,0.92227407695176,0.001093353
fragment,147,103,HMDB0000567,Cinnamic acid,HMDB0000094,Citric acid,131172.752996624,5.5895,627.097786655099,5.558,0.921845358876989,0.004780702
fragment,138.1,120,HMDB0001065,2-Hydroxyphenethylamine,HMDB0000073,Dopamine,41968.3695779437,8.104,20946.9624032815,8.23,0.921479055016607,0.4991131
fragment,112.1,70,PBCM0000066950,Isocytosine,HMDB0000517,L-Arginine,1000284.16565118,9.6435,16332.6197805109,9.612,0.921295291861178,0.01632798
fragment,131,87,HMDB0000661,Glutaric acid,HMDB0003466,L-Gulonolactone,85291.3753255734,5.0865,197.466610306499,5.055,0.921252503757085,0.0023152
fragment,115,71,HMDB0000134,Fumaric acid,HMDB0000191,L-Aspartic acid,62007.9569112885,5.6525,8382.88649882186,5.621,0.921115023595664,0.1351905
fragment,137,93,HMDB0000500,4-Hydroxybenzoic acid,HMDB0000177,L-Histidine,1145738.50969701,6.157,8642.03741608129,6.186,0.920659883843723,0.007542766
fragment,145,101,HMDB0000208,Oxoglutaric acid,HMDB0006029,N-Acetylglutamine,193676.295311008,5.277,6659.51019712373,5.307,0.920186516284033,0.03438475
fragment,131,87,HMDB0000661,Glutaric acid,HMDB0003466,L-Gulonolactone,85291.3753255734,5.0865,193.949047471494,5.3695,0.92015651812082,0.002273958
fragment,145.1,101,HMDB0000422,2-Methylglutaric acid,HMDB0006029,N-Acetylglutamine,193676.295311008,5.277,7842.87053502968,5.307,0.919277343029931,0.04049474
isobar,144.1,102,HMDB0003681,4-Acetamidobutanoic acid,HMDB0003464,4-Guanidinobutanoic acid,696107.853279472,6.031,26389.2637420804,6.061,0.919077937712201,0.03790973
isomer,138.1,92,HMDB0000875,Trigonelline,HMDB0001392,p-Aminobenzoic acid,9571.75591037649,4.678,8643.16468654385,4.712,0.919046235948337,0.9029863
isotope,241.1,151,HMDB0000273,Thymidine,HMDB0002224,5-Methyldeoxycytidine,1107749.55685597,5.089,1555.44752505397,5.055,0.918976850868402,0.001404151
isotope,204,160,HMDB0000881,Xanthurenic acid,HMDB0000929,L-Tryptophan,378708.605685183,5.277,1705.75265670081,5.307,0.918717988724946,0.00450413
fragment,177.1,159,HMDB0002043,5-Phenylvaleric acid,HMDB0001389,Melatonin,2373764.05598051,2.982,3729.25113349311,2.982,0.918514346682428,0.001571029
fragment,115,71,HMDB0000176,Maleic acid,HMDB0000191,L-Aspartic acid,62007.9569112885,5.6525,6054.69228935886,5.621,0.918427380698817,0.0976438
isobar,130.1,56,HMDB0000716,L-Pipecolic acid,HMDB0000267,Pyroglutamic acid,5336.74859091729,5.2755,8767.59331960367,5.277,0.917963660609211,1.642872
fragment,137,93,HMDB0000500,4-Hydroxybenzoic acid,HMDB0000177,L-Histidine,1098889.84526403,6.157,8902.45226130409,6.186,0.91713450952226,0.008101315
fragment,190.1,130,HMDB0002302,Indole-3-propionic acid,HMDB0001238,N-Acetylserotonin,1011661.49289375,3.799,3829.52198889646,3.832,0.916779072119287,0.003785379
isobar,120.1,56,HMDB0000719,L-Homoserine,HMDB0001147,Aminomalonic acid,8627.67723744089,5.654,2774.91784893086,5.591,0.916307360389982,0.3216298
fragment,173,85,HMDB0000958,trans-Aconitic acid,HMDB0000094,Citric acid,131172.752996624,5.5895,3155.69538630832,5.558,0.915869310482918,0.02405755
fragment,115,71,HMDB0000019,alpha-Ketoisovaleric acid,HMDB0000191,L-Aspartic acid,85183.2215895219,5.621,8636.63424558165,5.621,0.915604342730816,0.1013889
fragment,90.1,44,HMDB0000271,Sarcosine,HMDB0000766,N-Acetyl-L-alanine,139061.912918746,5.055,14727.7558432829,5.026,0.914760448034709,0.1059079
fragment,131.1,85,HMDB0000746,Hydroxyisocaproic acid,HMDB0000517,L-Arginine,1000284.16565118,9.6435,1084.78624134046,9.642,0.913679186721825,0.001084478
fragment,190,144,HMDB0000715,Kynurenic acid,HMDB0000962,Lipoamide,123007.73627543,3.016,737.545449487645,3.016,0.913132085157948,0.005995927
fragment,137,93,HMDB0002466,3-Hydroxybenzoic acid,HMDB0000177,L-Histidine,1098889.84526403,6.157,45850.9670454837,6.1545,0.912785008131697,0.04172481
fragment,130.1,56,HMDB0000716,L-Pipecolic acid,HMDB0028685,Alanylglutamine,422394.764574049,5.621,14100.3558653108,5.654,0.912776667912678,0.03338194
fragment,115,71,HMDB0000720,Levulinic acid,HMDB0000193,Isocitric acid,84549.5845071004,5.621,6177.75584477773,5.621,0.912298250345002,0.07306666
fragment,121,93,HMDB0001870,Benzoic acid,HMDB0002199,Desaminotyrosine,48578.6261932865,4.553,3700.0009979303,4.553,0.91204005019055,0.0761652
isotope,115,71,HMDB0000176,Maleic acid,HMDB0254310,MALEAMIC ACID,60459.7156764955,5.055,4327.44283888743,5.0865,0.911717834833911,0.07157564
isobar,122.1,105,HMDB0012275,Phenylethylamine,HMDB0000574,L-Cysteine,12551.0522571094,5.7485,12505.343403766,5.78,0.911477516628104,0.9963582
isotope,115,71,HMDB0000019,alpha-Ketoisovaleric acid,HMDB0254310,MALEAMIC ACID,60459.7156764955,5.055,4820.16873899815,5.055,0.911012229742962,0.0797253
isobar,120.1,56,HMDB0000167,L-Threonine,HMDB0001147,Aminomalonic acid,8627.67723744089,5.654,2350.86705703995,5.6225,0.90904493673193,0.2724797
fragment,90.1,44,HMDB0000161,L(D)-Alanine,HMDB0000766,N-Acetyl-L-alanine,139061.912918746,5.055,14363.9832578353,5.026,0.908501493035986,0.103292
isobar,137,93,HMDB0000500,4-Hydroxybenzoic acid,HMDB0000301,Urocanic acid,1200579.07954942,5.214,91694.2077143194,5.181,0.907885011222912,0.07637498
isobar,137,93,HMDB0002466,3-Hydroxybenzoic acid,HMDB0000301,Urocanic acid,1200579.07954942,5.214,230472.512828725,5.181,0.907812920755443,0.1919678
isobar,137,93,HMDB0001895,Salicylic acid,HMDB0000301,Urocanic acid,1200579.07954942,5.214,88140.0848191689,5.181,0.907686982514723,0.07341464
fragment,102.1,56,HMDB0036458,1-Aminocyclopropanecarboxylic acid,HMDB0000641,L-Glutamine,171028.170584201,6.031,5133.3712217437,6.031,0.907380747300609,0.03001477
fragment,173,85,HMDB0000072,cis-Aconitic acid,HMDB0000094,Citric acid,131172.752996624,5.5895,3912.0725718046,5.558,0.907362369946308,0.02982382
isomer,138.1,92,HMDB0000875,Trigonelline,HMDB0015687,Salicylamide,2061112.43356752,2.9845,6904.76593040999,2.9845,0.905728838790578,0.003350019
isobar,132.1,90,HMDB0000064,Creatine,HMDB0000766,N-Acetyl-L-alanine,139061.912918746,5.055,47824.5192496936,5.026,0.905333324858942,0.3439081
fragment,131.1,85,HMDB0000746,Hydroxyisocaproic acid,HMDB0000904,Citrulline,165855.298641679,6.094,9614.89206252344,6.123,0.905113457801448,0.05797157
fragment,132,88,HMDB0000191,L-Aspartic acid,HMDB0011727,Bicine,1183489.1162079,5.591,3720.77922758493,5.621,0.90443280525583,0.003143907
fragment,136.1,119,HMDB0000034,Adenine,HMDB0000866,N-Acetyl-L-tyrosine,650077.565129627,4.741,51508.4275910666,4.775,0.904190734817249,0.07923428
fragment,104.1,58,HMDB0000092,Dimethylglycine,HMDB0001565,Phosphorylcholine,1369325.08662651,6.157,7374.00781761413,6.157,0.904179297679552,0.00538514
fragment,112.1,70,PBCM0000066950,Isocytosine,HMDB0000517,L-Arginine,1151213.38982953,9.612,15029.2439398561,9.675,0.903956874152646,0.01305513
isobar,179,135,HMDB0001964,Caffeic acid,HMDB0003269,Nicotinuric acid,3692421.45347001,5.089,96492.2130852824,5.055,0.903624305059362,0.0261325
fragment,75,45,HMDB0000115,Glycolic acid,HMDB0000625,Gluconic acid,290111.612727676,5.5895,2613.03386951548,5.5895,0.903178765555478,0.009006995
fragment,137,93,HMDB0001895,Salicylic acid,HMDB0003072,Quinic acid,666028.289160298,5.495,2251.0796662675,5.558,0.90271832003937,0.003379856
fragment,152,108,HMDB0001476,3-Hydroxyanthranilic acid,HMDB0000299,Xanthosine,1954103.13317598,5.307,5777.75078752626,5.37,0.902045392119494,0.002956728
fragment,138,108,HMDB0001232,4-Nitrophenol,HMDB0000239,Pyridoxine,1561049.23919943,4.649,87322.2859630702,4.678,0.901464746945414,0.0559382
isotope,147,103,HMDB0000567,Cinnamic acid,HMDB0000148,L-Glutamic acid,58336.0405547618,5.5595,6304.35034092027,5.558,0.900750568249661,0.1080696
fragment,102.1,56,HMDB0036458,1-Aminocyclopropanecarboxylic acid,HMDB0028685,Alanylglutamine,422394.764574049,5.621,2235.63347669123,5.591,0.899995659913106,0.005292758
fragment,133.1,70,HMDB0000214,Ornithine,HMDB0003357,N2-Acetylornithine,366103.130077051,5.998,19282.3853335905,6.031,0.899791448585894,0.05266927
isobar,130.1,88,HMDB0000766,N-Acetyl-L-alanine,HMDB0000064,Creatine,1884166.51952708,5.968,15534.8716623108,5.998,0.899439829629711,0.008244957
fragment,147,103,HMDB0000567,Cinnamic acid,HMDB0000512,N-Acetyl-L-phenylalanine,870878.479697915,4.461,196080.346597655,4.427,0.898219590162673,0.2251524
isotope,127.1,110,HMDB0000262,Thymine,HMDB0011747,Ciliatine,92219.7041841733,6.2175,3083.02996138575,6.157,0.897670579663508,0.03343136
fragment,153,79,HMDB0012209,Diethylphosphate,HMDB0000086,Glycerophosphocholine,7802521.95833148,5.968,25570.4836067305,5.998,0.897668959247808,0.003277208
fragment,131,87,HMDB0000223,Oxalacetic acid,HMDB0031193,"1,2,3-Propanetricarboxylic acid",212885.306681811,5.558,57370.6993658705,5.5895,0.897437893733287,0.2694911
fragment,129,85,HMDB0002092,Itaconic acid,HMDB0001264,Dehydroascorbic acid,10354.1791980583,4.8985,448.134948419377,4.867,0.897234518167586,0.04328059
